bucket,confidence,currentBrand,fileId,guessedBrand,model,normalizedModel,oldBrand,previewUrl,reason,reviewStatus,rule,suggestedBrand,suggestionReason,title,viewerUrl
78xxx,medium,DO ROZPOZNANIA,1PZ-64VSNZGZtCLMtUnqtN1PfM5GgseQU,STHOR,78139,78139,DO ROZPOZNANIA,https://drive.google.com/file/d/1PZ-64VSNZGZtCLMtUnqtN1PfM5GgseQU/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78139.pdf,https://drive.google.com/file/d/1PZ-64VSNZGZtCLMtUnqtN1PfM5GgseQU/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1BGyJvbgKZKKrXENcjBJykCVN9IpoiuCl,STHOR,78143,78143,DO ROZPOZNANIA,https://drive.google.com/file/d/1BGyJvbgKZKKrXENcjBJykCVN9IpoiuCl/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78143.pdf,https://drive.google.com/file/d/1BGyJvbgKZKKrXENcjBJykCVN9IpoiuCl/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1Yv1z5sKdvsc5v0DTa_KLWurNPQadvc8i,STHOR,78151,78151,DO ROZPOZNANIA,https://drive.google.com/file/d/1Yv1z5sKdvsc5v0DTa_KLWurNPQadvc8i/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78151.pdf,https://drive.google.com/file/d/1Yv1z5sKdvsc5v0DTa_KLWurNPQadvc8i/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1blkMam1sTtRpiw1fDILaIYNvQtKX7CW-,STHOR,78158,78158,DO ROZPOZNANIA,https://drive.google.com/file/d/1blkMam1sTtRpiw1fDILaIYNvQtKX7CW-/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78158.pdf,https://drive.google.com/file/d/1blkMam1sTtRpiw1fDILaIYNvQtKX7CW-/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,11xqt3MjD0vHJqz4TwpwVQWvyGHLX9s3K,STHOR,78180,78180,DO ROZPOZNANIA,https://drive.google.com/file/d/11xqt3MjD0vHJqz4TwpwVQWvyGHLX9s3K/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78180.pdf,https://drive.google.com/file/d/11xqt3MjD0vHJqz4TwpwVQWvyGHLX9s3K/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1KVUM1H-GzKrgrWR_Kca0u6HF2hGD1rBz,STHOR,78181,78181,DO ROZPOZNANIA,https://drive.google.com/file/d/1KVUM1H-GzKrgrWR_Kca0u6HF2hGD1rBz/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78181.pdf,https://drive.google.com/file/d/1KVUM1H-GzKrgrWR_Kca0u6HF2hGD1rBz/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1SYWYTbaSSwnrd0VKuojH-9OFs8fsheKw,STHOR,78184,78184,DO ROZPOZNANIA,https://drive.google.com/file/d/1SYWYTbaSSwnrd0VKuojH-9OFs8fsheKw/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78184.pdf,https://drive.google.com/file/d/1SYWYTbaSSwnrd0VKuojH-9OFs8fsheKw/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1_pHV8KCxsW0opJyH9LLea4MoxdfHoohn,STHOR,78185,78185,DO ROZPOZNANIA,https://drive.google.com/file/d/1_pHV8KCxsW0opJyH9LLea4MoxdfHoohn/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78185.pdf,https://drive.google.com/file/d/1_pHV8KCxsW0opJyH9LLea4MoxdfHoohn/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1EuRH9ZVHMEKhsTSc15n9IXmH2X2xq4KV,STHOR,78186,78186,DO ROZPOZNANIA,https://drive.google.com/file/d/1EuRH9ZVHMEKhsTSc15n9IXmH2X2xq4KV/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78186.pdf,https://drive.google.com/file/d/1EuRH9ZVHMEKhsTSc15n9IXmH2X2xq4KV/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1rinwg36OopXb6FyQFNPGzfBurUqBI0o5,STHOR,78187,78187,DO ROZPOZNANIA,https://drive.google.com/file/d/1rinwg36OopXb6FyQFNPGzfBurUqBI0o5/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78187.pdf,https://drive.google.com/file/d/1rinwg36OopXb6FyQFNPGzfBurUqBI0o5/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1y_lAjQ72op1mlosEWC1xw4BsrxZHgfi_,STHOR,78190,78190,DO ROZPOZNANIA,https://drive.google.com/file/d/1y_lAjQ72op1mlosEWC1xw4BsrxZHgfi_/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78190.pdf,https://drive.google.com/file/d/1y_lAjQ72op1mlosEWC1xw4BsrxZHgfi_/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1R8gfaNYt8xvmxJ_pKCAHAlBtEuBSgyTy,STHOR,78203,78203,DO ROZPOZNANIA,https://drive.google.com/file/d/1R8gfaNYt8xvmxJ_pKCAHAlBtEuBSgyTy/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78203.pdf,https://drive.google.com/file/d/1R8gfaNYt8xvmxJ_pKCAHAlBtEuBSgyTy/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1JW85iD8Tt32Htbg26ST2a26cTt5gxZXe,STHOR,78204,78204,DO ROZPOZNANIA,https://drive.google.com/file/d/1JW85iD8Tt32Htbg26ST2a26cTt5gxZXe/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78204.pdf,https://drive.google.com/file/d/1JW85iD8Tt32Htbg26ST2a26cTt5gxZXe/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1JK5ITrJXHzB2oXjgYvIuPJbhLgQd8bK0,STHOR,78210,78210,DO ROZPOZNANIA,https://drive.google.com/file/d/1JK5ITrJXHzB2oXjgYvIuPJbhLgQd8bK0/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78210.pdf,https://drive.google.com/file/d/1JK5ITrJXHzB2oXjgYvIuPJbhLgQd8bK0/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1I4yTI8YTxo5QMCX0R4oX6NtTlK1qe23y,STHOR,78211,78211,DO ROZPOZNANIA,https://drive.google.com/file/d/1I4yTI8YTxo5QMCX0R4oX6NtTlK1qe23y/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78211.pdf,https://drive.google.com/file/d/1I4yTI8YTxo5QMCX0R4oX6NtTlK1qe23y/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1zEn3MUHE7l1QYhGC9IAEGcoXnptmtm3u,STHOR,78641,78641,DO ROZPOZNANIA,https://drive.google.com/file/d/1zEn3MUHE7l1QYhGC9IAEGcoXnptmtm3u/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78641.pdf,https://drive.google.com/file/d/1zEn3MUHE7l1QYhGC9IAEGcoXnptmtm3u/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1VMxFl9-OhSHjecghUHTpu-Ozi1NuaBhR,STHOR,78854,78854,DO ROZPOZNANIA,https://drive.google.com/file/d/1VMxFl9-OhSHjecghUHTpu-Ozi1NuaBhR/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78854.pdf,https://drive.google.com/file/d/1VMxFl9-OhSHjecghUHTpu-Ozi1NuaBhR/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1LWjgQuR7qFomvTBPzQqkRd6-8KnYyhek,STHOR,78855,78855,DO ROZPOZNANIA,https://drive.google.com/file/d/1LWjgQuR7qFomvTBPzQqkRd6-8KnYyhek/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78855.pdf,https://drive.google.com/file/d/1LWjgQuR7qFomvTBPzQqkRd6-8KnYyhek/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1sEBk4Zl2xdmhDebgBcI9CBdpjS66-_Dj,STHOR,78910,78910,DO ROZPOZNANIA,https://drive.google.com/file/d/1sEBk4Zl2xdmhDebgBcI9CBdpjS66-_Dj/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78910.pdf,https://drive.google.com/file/d/1sEBk4Zl2xdmhDebgBcI9CBdpjS66-_Dj/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1mBZWY0PNlmOl8PypSUQLhsGPufLN0BCo,STHOR,78911,78911,DO ROZPOZNANIA,https://drive.google.com/file/d/1mBZWY0PNlmOl8PypSUQLhsGPufLN0BCo/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78911.pdf,https://drive.google.com/file/d/1mBZWY0PNlmOl8PypSUQLhsGPufLN0BCo/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,16jW75hRrDuiDETcOCE_ZHjonWJmssZnp,STHOR,78970,78970,DO ROZPOZNANIA,https://drive.google.com/file/d/16jW75hRrDuiDETcOCE_ZHjonWJmssZnp/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78970.pdf,https://drive.google.com/file/d/16jW75hRrDuiDETcOCE_ZHjonWJmssZnp/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1DmAmFTtW3X-7gc7NwFo9C29wdfV7wwj4,STHOR,78972,78972,DO ROZPOZNANIA,https://drive.google.com/file/d/1DmAmFTtW3X-7gc7NwFo9C29wdfV7wwj4/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78972.pdf,https://drive.google.com/file/d/1DmAmFTtW3X-7gc7NwFo9C29wdfV7wwj4/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1Se_MNpqSXfsNlTKixcv5nEWHcEfo6q5g,STHOR,78974,78974,DO ROZPOZNANIA,https://drive.google.com/file/d/1Se_MNpqSXfsNlTKixcv5nEWHcEfo6q5g/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78974.pdf,https://drive.google.com/file/d/1Se_MNpqSXfsNlTKixcv5nEWHcEfo6q5g/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,13QMXHlwuKu8hVAXaGfQiwYE82cPIadD0,STHOR,78981,78981,DO ROZPOZNANIA,https://drive.google.com/file/d/13QMXHlwuKu8hVAXaGfQiwYE82cPIadD0/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78981.pdf,https://drive.google.com/file/d/13QMXHlwuKu8hVAXaGfQiwYE82cPIadD0/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1HBsN199dwL6LKnaN7UrgwLD-mx9dBbi1,STHOR,78982,78982,DO ROZPOZNANIA,https://drive.google.com/file/d/1HBsN199dwL6LKnaN7UrgwLD-mx9dBbi1/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78982.pdf,https://drive.google.com/file/d/1HBsN199dwL6LKnaN7UrgwLD-mx9dBbi1/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1jCX4JPk1HR-fbjayH-GlQ21ho828_pqL,STHOR,78983,78983,DO ROZPOZNANIA,https://drive.google.com/file/d/1jCX4JPk1HR-fbjayH-GlQ21ho828_pqL/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78983.pdf,https://drive.google.com/file/d/1jCX4JPk1HR-fbjayH-GlQ21ho828_pqL/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1ey2rGdiRWPxPu5Z_cHG6qvkEKCTkKnHr,STHOR,78992,78992,DO ROZPOZNANIA,https://drive.google.com/file/d/1ey2rGdiRWPxPu5Z_cHG6qvkEKCTkKnHr/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78992.pdf,https://drive.google.com/file/d/1ey2rGdiRWPxPu5Z_cHG6qvkEKCTkKnHr/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,17_JncLWGXF31vgqAS9GWk6qYe494JTQB,STHOR,78995,78995,DO ROZPOZNANIA,https://drive.google.com/file/d/17_JncLWGXF31vgqAS9GWk6qYe494JTQB/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78995.pdf,https://drive.google.com/file/d/17_JncLWGXF31vgqAS9GWk6qYe494JTQB/view?usp=drivesdk
78xxx,medium,DO ROZPOZNANIA,1xqCXpeDRWBBacCwH2iAcqjfkuGSWvOh0,STHOR,78997,78997,DO ROZPOZNANIA,https://drive.google.com/file/d/1xqCXpeDRWBBacCwH2iAcqjfkuGSWvOh0/preview,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,guessed_needs_confirmation,range_77_78_sthor,STHOR,Zakres 77–78xxx wygląda na STHOR/narzędzia; zgadywanie po rodzinie numeracji.,Czesci_zamienne_78997.pdf,https://drive.google.com/file/d/1xqCXpeDRWBBacCwH2iAcqjfkuGSWvOh0/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1hLK_kIPPGNWFmXr-kjg643kHujpWWtG6,STHOR,79002,79002,DO ROZPOZNANIA,https://drive.google.com/file/d/1hLK_kIPPGNWFmXr-kjg643kHujpWWtG6/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79002.pdf,https://drive.google.com/file/d/1hLK_kIPPGNWFmXr-kjg643kHujpWWtG6/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1O_cQ1s6V1vgc4Wnoa6Issv2qV8jDRk-A,STHOR,79007,79007,DO ROZPOZNANIA,https://drive.google.com/file/d/1O_cQ1s6V1vgc4Wnoa6Issv2qV8jDRk-A/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79007.pdf,https://drive.google.com/file/d/1O_cQ1s6V1vgc4Wnoa6Issv2qV8jDRk-A/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1BEf0wDZh0W9yuT2pF5SIi-yRFuJRm9_S,STHOR,79012,79012,DO ROZPOZNANIA,https://drive.google.com/file/d/1BEf0wDZh0W9yuT2pF5SIi-yRFuJRm9_S/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79012.pdf,https://drive.google.com/file/d/1BEf0wDZh0W9yuT2pF5SIi-yRFuJRm9_S/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1Lnr-gLwYfm0hLq0lNZrVM8sRGUZPBclX,STHOR,79013,79013,DO ROZPOZNANIA,https://drive.google.com/file/d/1Lnr-gLwYfm0hLq0lNZrVM8sRGUZPBclX/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79013.pdf,https://drive.google.com/file/d/1Lnr-gLwYfm0hLq0lNZrVM8sRGUZPBclX/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,17e4Y_eV5jH-oaVMNOwgbyr0Tk1PvRk-R,STHOR,79015,79015,DO ROZPOZNANIA,https://drive.google.com/file/d/17e4Y_eV5jH-oaVMNOwgbyr0Tk1PvRk-R/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79015.pdf,https://drive.google.com/file/d/17e4Y_eV5jH-oaVMNOwgbyr0Tk1PvRk-R/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1WohxUKSw9HgG1YxtDJcRKJX5-ZNDxwvs,STHOR,79018,79018,DO ROZPOZNANIA,https://drive.google.com/file/d/1WohxUKSw9HgG1YxtDJcRKJX5-ZNDxwvs/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79018.pdf,https://drive.google.com/file/d/1WohxUKSw9HgG1YxtDJcRKJX5-ZNDxwvs/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1jWYjESOGSdFOxF493UszKL2vfa4aA1W3,STHOR,79023,79023,DO ROZPOZNANIA,https://drive.google.com/file/d/1jWYjESOGSdFOxF493UszKL2vfa4aA1W3/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79023.pdf,https://drive.google.com/file/d/1jWYjESOGSdFOxF493UszKL2vfa4aA1W3/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1J3c9VyF09P6zoSQkk3dWOX-ZaDS0V0lc,STHOR,79026,79026,DO ROZPOZNANIA,https://drive.google.com/file/d/1J3c9VyF09P6zoSQkk3dWOX-ZaDS0V0lc/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79026.pdf,https://drive.google.com/file/d/1J3c9VyF09P6zoSQkk3dWOX-ZaDS0V0lc/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1z1tqwPbSky6FRL7FriIylGqB2r06Gm7x,STHOR,79031,79031,DO ROZPOZNANIA,https://drive.google.com/file/d/1z1tqwPbSky6FRL7FriIylGqB2r06Gm7x/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79031.pdf,https://drive.google.com/file/d/1z1tqwPbSky6FRL7FriIylGqB2r06Gm7x/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1Zpa-mI6K6lTfZKNzG3KxT3RV-9zcQQnZ,STHOR,79032,79032,DO ROZPOZNANIA,https://drive.google.com/file/d/1Zpa-mI6K6lTfZKNzG3KxT3RV-9zcQQnZ/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79032.pdf,https://drive.google.com/file/d/1Zpa-mI6K6lTfZKNzG3KxT3RV-9zcQQnZ/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1-5qMz6jbDMuSMYGtQ3gL0b0mY2V6P8sg,STHOR,79033,79033,DO ROZPOZNANIA,https://drive.google.com/file/d/1-5qMz6jbDMuSMYGtQ3gL0b0mY2V6P8sg/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79033.pdf,https://drive.google.com/file/d/1-5qMz6jbDMuSMYGtQ3gL0b0mY2V6P8sg/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1IRUuvBdlQkAhkCxd_RXh_juJxYSr59Wx,STHOR,79034,79034,DO ROZPOZNANIA,https://drive.google.com/file/d/1IRUuvBdlQkAhkCxd_RXh_juJxYSr59Wx/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79034.pdf,https://drive.google.com/file/d/1IRUuvBdlQkAhkCxd_RXh_juJxYSr59Wx/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,17WB9GG2QYkOcDdE4x0hvu8xRSNXtFDUh,STHOR,79036,79036,DO ROZPOZNANIA,https://drive.google.com/file/d/17WB9GG2QYkOcDdE4x0hvu8xRSNXtFDUh/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79036.pdf,https://drive.google.com/file/d/17WB9GG2QYkOcDdE4x0hvu8xRSNXtFDUh/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1-oCLlTzbVWNBhW6J_qMgVWkPzsECEcC2,STHOR,79046,79046,DO ROZPOZNANIA,https://drive.google.com/file/d/1-oCLlTzbVWNBhW6J_qMgVWkPzsECEcC2/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79046.pdf,https://drive.google.com/file/d/1-oCLlTzbVWNBhW6J_qMgVWkPzsECEcC2/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1Yf3OHbJYabwO0GsEArlBId01NjmwvTgx,STHOR,79047,79047,DO ROZPOZNANIA,https://drive.google.com/file/d/1Yf3OHbJYabwO0GsEArlBId01NjmwvTgx/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79047.pdf,https://drive.google.com/file/d/1Yf3OHbJYabwO0GsEArlBId01NjmwvTgx/view?usp=drivesdk
